V_diff_mag_1_4,V_diff_mag_4_5,V_diff_mag_5_6,V_diff_mag_3_6,V_diff_mag_6_7,V_diff_mag_7_8,V_diff_mag_8_2,V_diff_mag_8_9,V_diff_mag_9_4,V_diff_phase_sin_1_4,V_diff_phase_sin_4_5,V_diff_phase_sin_5_6,V_diff_phase_sin_3_6,V_diff_phase_sin_6_7,V_diff_phase_sin_7_8,V_diff_phase_sin_8_2,V_diff_phase_sin_8_9,V_diff_phase_sin_9_4,V_diff_phase_cos_1_4,V_diff_phase_cos_4_5,V_diff_phase_cos_5_6,V_diff_phase_cos_3_6,V_diff_phase_cos_6_7,V_diff_phase_cos_7_8,V_diff_phase_cos_8_2,V_diff_phase_cos_8_9,V_diff_phase_cos_9_4,Label
0.043645566864644,0.0312439525896533,0.0336873309417311,0,0.00302263096937301,0.00541477844143993,0,0.0337160203803806,0.0288142323187026,0.920000620018869,0.966506020684717,0.974162752800137,0,0.911379351239508,-0.969322037453026,0,-0.976829510176483,-0.957363942057598,-0.391916903392665,-0.256643940080793,-0.225847140909198,1,-0.41156734337682,0.245794197872761,1,0.214018943199832,0.288884548648655,1
0.0581396564380643,0.0416196374528273,0.0448744279881078,0,0.0040264049415007,0.00721295152953054,0,0.0449126447928445,0.038383040658661,0.498731271084794,0.369962227412224,0.340296962738446,0,0.5172146506979,-0.359525248656546,0,-0.328870714912894,-0.400884059537796,0.86675666668457,0.929046796608323,0.940318019156811,1,0.855855715119932,-0.933135357586695,1,-0.944374953539473,-0.916128795971668,1
0.0546339795583091,0.0391100766865436,0.042168611436582,0,0.00378362272404828,0.006778028467355,0,0.0422045238629133,0.0360686386402191,0.317836023420529,0.449863340565138,0.477975108409155,0,0.297418259259523,-0.459845856367308,0,-0.488590135293631,-0.419685718578684,-0.948145696723993,-0.893097404998791,-0.878373380596917,1,-0.954747285442088,0.887998754718619,1,0.872513426655287,0.907669486994629,1
0.0456415924064491,0.0326728199838905,0.0352279403970616,0,0.00316086376256893,0.00566241037404488,0,0.0352579418785241,0.0301319822714985,0.326420031066908,0.188218225684934,0.156960214769789,0,0.346626792289064,-0.177197683202897,0,-0.144974096266228,-0.221020676413368,0.945224821573301,0.982127231839142,0.987604926567006,1,0.938003127322822,-0.984175279646632,1,-0.989435450856593,-0.975269122139001,1
0.0331730635521863,0.0237471454567741,0.0256042491944087,0,0.00229736801340635,0.00411553342670419,0,0.0256260547668864,0.0219004226220761,0.986365393851689,0.952793681992939,0.94267999751048,0,0.989669519225535,-0.949330547709959,0,-0.938564656303244,-0.962432017759661,0.164570075687539,0.303618509900727,0.333698100524474,1,0.143367509275635,-0.314279352145044,1,-0.345103442373984,-0.271522763670133,1
0.0752754452272023,0.0538863992564834,0.0581004903205669,0,0.00521312720448138,0.00933886044486759,0,0.0581499709533735,0.0496958642649094,-0.779029154185781,-0.860516105506459,-0.876246981579728,0,-0.765396371664152,0.866172197892955,0,0.882025086333921,0.842963665867005,0.626987700779358,0.509423234809717,0.481862249270904,1,0.643559161416688,-0.499745658907896,1,-0.471202448081119,-0.537970499217254,1
0.0341793443327258,0.0244674978604114,0.0263809354906246,0,0.00236705700291067,0.00424037514300962,0,0.0264034025193002,0.022564756030283,0.373658180409224,0.502178203027516,0.529364604890131,0,0.353669137416061,-0.511839843334552,0,-0.539612363378516,-0.472920567424196,-0.927566474282715,-0.864764159990488,-0.848394433674288,1,-0.935370590322028,0.85908088954141,1,0.841913592531355,0.88110506575957,1
0.0624193853706135,0.0446833082324923,0.0481776877518954,0,0.00432279337545463,0.00774390542986678,0,0.0482187177408674,0.0412084617170236,-0.836411728782563,-0.749652845336999,-0.728275234936958,0,-0.847979906712124,0.742187246754157,0,0.719912712323766,0.771407883157923,-0.548101651114978,-0.661831256045029,-0.685284745326728,1,-0.530028374535267,0.670192577365256,1,0.694064612723224,0.636341007480904,1
0.0510059028777819,0.0365128952557339,0.039368322000591,0,0.00353236382832058,0.00632792017904842,0,0.0394018495917418,0.0336734298744129,0.350973951067194,0.213782151847813,0.182677721948192,0,0.370985385793986,-0.202818804617034,0,-0.170743451345725,-0.246394474557177,0.936385222903631,0.976881360018359,0.983172848437048,1,0.928638704517148,-0.97921628483891,1,-0.985315519933869,-0.969169625456603,1
0.0482047050614969,0.0345076402423743,0.0372062495462889,0,0.00333836961816165,0.00598039655556422,0,0.0372379358326137,0.0318241157184209,-0.884543509103241,-0.942046953990126,-0.952217530909087,0,-0.874330964237488,0.94574819687287,0,0.955850719849907,0.930277014321695,0.466457694226737,0.335481052338168,0.305420650626972,1,0.485330160793191,-0.324900520331555,1,-0.293852686498548,-0.366857842528564,1
0.0787178543067232,0.0563506693714368,0.0607574743450448,0,0.00545152787241808,0.00976593434513839,0,0.0608092177685808,0.0519684977092394,0.975627273253794,0.996954194363342,0.998926821985892,0,0.970694197071093,-0.997765748867305,0,-0.999414971635484,-0.993781199096281,-0.219434326583984,-0.0779893219699906,-0.0463163504301147,1,-0.24031807208886,0.0668095082100311,1,0.0342010887376981,0.11135047517976,1
0.0270094094236941,0.0193348550180485,0.0208469033434356,0,0.00187051018587332,0.00335085504369789,0,0.0208646573755237,0.0178312587928768,-0.823468178960418,-0.89599330671197,-0.909632560519531,0,-0.811104558138013,0.900914594913876,0,0.914602532084102,0.8806108188312,0.567362457552149,0.444067556040013,0.415413775460903,1,0.58490118461817,-0.433996420113307,1,-0.404354063050378,-0.47384025341611,1
0.0600199590489757,0.0429656638616881,0.0463257180245234,0,0.00415662345650272,0.00744622658521993,0,0.0463651708041888,0.0396243918462463,-0.80263135328,-0.70931622416324,-0.686592642699303,0,-0.815245275749992,0.701370507216628,0,0.677726878932963,0.732536694917949,-0.596475406644663,-0.704890412857774,-0.727042325446867,1,-0.579115826383047,0.712796893656734,1,0.735313727310856,0.680727545056528,1
0.0825629985851916,0.059103240002709,0.0637253049205803,0,0.00571781957195898,0.0102429725838176,0,0.0637795758638352,0.0545070116637567,-0.947597238782908,-0.89232178560816,-0.877549397558459,0,-0.95423396040249,0.887205961157754,0,0.871671181907837,0.906945787187025,-0.319467483558201,-0.451399857032615,-0.479486240516646,1,-0.299061112173716,0.461373582345311,1,0.490091165632879,0.42124736094569,1
0.0482587997878535,0.0345463642912766,0.0372480019413174,0,0.00334211589543373,0.00598710768292747,0,0.0372797237856025,0.0318598283491514,-0.721353699800059,-0.812787381471398,-0.830862959565247,0,-0.706327048694955,0.819266271341572,0,0.837549095531222,0.792811133717614,0.692566848603632,0.582560445379592,0.55647708166867,1,0.70788565480724,-0.573413268630992,1,-0.546362070951885,-0.609467395562217,1
0.0856604856453683,0.0613205955283084,0.0661160648345826,0,0.00593233300339976,0.0106272545936747,0,0.0661723718417808,0.056551932102822,0.249954880790657,0.1092491302724,0.0776536990396286,0,0.270673464159148,-0.0981003049795364,0,-0.0655597339751995,-0.142494226869863,0.96825748516029,0.994014400064066,0.996980392497998,1,0.962671218952809,-0.995176532160461,1,-0.997848646479566,-0.989795633102491,1
0.0607748428271297,0.0435060521455312,0.0469083664235255,0,0.00420890219292509,0.00753987935917555,0,0.0469483154091839,0.0401227562419891,0.786686024168233,0.86672002827759,0.882110541008067,0,0.77325820637107,-0.872256597778011,0,-0.887757026135825,-0.849520227303548,-0.617353301909352,-0.498794940413888,-0.4710424539704,1,-0.634091275984613,0.489048492107612,1,0.460312353241226,0.527556047640559,1
0.0300601555239794,0.0215187507345594,0.023201586782838,0,0.00208178661793371,0.00372933825289436,0,0.0232213461547434,0.0198453214616379,-0.975559700987936,-0.934227813250632,-0.922439917059588,0,-0.980049991310316,0.930171111220188,0,0.917690204661655,0.945654400774589,-0.21973454395777,-0.356676874704463,-0.38614064719361,1,-0.198751137185802,0.36712627780016,1,0.397296725720274,0.325173421877702,1
0.0264576831986764,0.0189398983419127,0.0204210597751978,0,0.00183230092673997,0.00328240650508528,0,0.0204384511423735,0.0174670163562214,0.603628550668764,0.483701124662165,0.455686111363423,0,0.62059669493942,-0.473860199559733,0,-0.444859776864138,-0.512755959477221,0.797265685212607,0.875233238628742,0.890140532674747,1,0.784129926880915,-0.88060008589212,1,-0.895600233881384,-0.858534405845563,1
0.0315521360636472,0.022586794354903,0.0243531548757506,0,0.00218511226836904,0.00391443709893062,0,0.0243738949677436,0.0208303074974087,0.968085080421658,0.9224227511603,0.909704602446025,0,0.973239846440901,-0.91803607010149,0,-0.904602806498802,-0.934844584034547,0.250621780906991,0.38618165174159,0.415255988865325,1,0.2297916475847,-0.396496877658088,1,-0.426255513130904,-0.355057183706055,1
0.0603990856288037,0.0432370640000427,0.0466183425332869,0,0.00418287949632118,0.00749326197915565,0,0.0466580445233427,0.0398746862549143,-0.618240029671815,-0.724057929043801,-0.745579003269798,0,-0.601232529798103,0.731743765341775,0,0.753604418514491,0.700540266908754,0.785989354706152,0.689739164749112,0.666417249088898,1,0.79907411740875,-0.68157982796107,1,-0.657328213600661,-0.713612874350941,1
